unique_id,Primary_Name,Secondary_Name,Fathers_Name,Birthplace,Birthplace_Code,Autopopulated birthplace,Certainty_of_Birthplace,Work/Living_Place,WL_Place_code_#1,Work/Living_Place_#2,WL_Place_code_#2,Work/Living_Place_#3,WL_Place_code_#3,Work/Living_Place_#4,WL_Place_code_#4,Work/Living_Place_#5,WL_Place_code_#5,Work/Living_Place_#6,WL_Place_code_#6,Work/Living_Place_#7,WL_Place_code_#7,Work/Living_Place_#8,WL_Place_code_#8,Work/Living_Place_#9,WL_Place_code_#9,Work/Living_Place_#10,WL_Place_code_#10,Work/Living_Place_#11,WL_Place_code_#11,Work/Living_Place_#12,WL_Place_code_#12,Work/Living_Place_#13,WL_Place_code_#13,Work/Living_Place_#14,WL_Place_code_#14,Work/Living_Place_#15,WL_Place_code_#15,Work/Living_Place_#16,WL_Place_code_#16,Work/Living_Place_#17,WL_Place_code_#17,Work/Living_Place_#18,WL_Place_code_#18,Work/Living_Place_#19,WL_Place_code_#19,Endeavor,Endeavor_Code_1,Endeavor_2,Endeavor_Code_2,Endeavor_3,Endeavor_Code_3,Endeavor_4,Endeavor_Code_4,Endeavor_5,Endeavor_Code_5,Endeavor_6,Endeavor_Code_7,Endeavour_8,Endeavour_Code_8,Endeavour_9,Endeavour_Code_10,Era,Century,Fame,endeavor_1,endeavor_2,endeavor_3,endeavor_4,endeavor_5,endeavor_7,endeavor_8,endeavor_10,endeavor_6 endeavor_9 THIS CODE IS MISSING WHERE IS IT,philosophy,culture,economy,politics,military,religion
Atilius Caiatinus_455,Atilius Caiatinus,Aulus; Atilius Calatinus,grandson of Q. Fabius Maximus Rulliansus,Italy,0,2164,3,Rome,0,Sciliy ,0,Panormus ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,censor,404,praetor,420,dictator,605,,,,,,,,,12,,0.2,4,2,4,4,,,,,,0,1,0,1,0,0
Atilius Fortunatianus_456,Atilius Fortunatianus,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grammarian,114,writer,107,Teacher,110,,,,,,,,,,,,-5,0.1,1,2,2,,,,,,,1,1,0,0,0,0
Atilius Regulus_457,Atilius Regulus,Marcus,NA,Rome,0,2271,1,Rome,0,Carthage,0,Tunis,0,Adys,0,Africa,0,Brundisium,0,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,General,412,Admiral,419,,,,,,,,,,,12,,0.3,4,4,4,,,,,,,0,0,0,1,0,0
Atilius Serranus_458,Atilius Serranus,Aulus,NA,NA,0,<Null>,3,Rome,0,Megalesia,0,Greece,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aedile,421,praetor,420,consul,407,admiral,419,,,,,,,,,15,,0.2,2,4,4,4,,,,,,0,1,0,1,0,0
Atius Balbus_459,Atius Balbus,Marcus,NA,Aricia,0,#N/A,3,Aricia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor,420,royal family,602,aristocrat,604,,,,,,,,,,,21,,0.1,4,4,4,,,,,,,0,0,0,1,0,0
Attalus I_460,Attalus I,,Eumenes I (adopted),Pergamum,828,828,1,Pergamum,828,Seleucid Asia Minor,0,Aetolia,0, Rome,0, Aeolis,0,Mysia,0,Delphi,0,Thebes,,,,,,,,,,,,,,,,,,,,,,,,ruler of Pergamum,607,King,603,,,,,,,,,,,,,14,-3,0.6,4,4,,,,,,,,0,0,0,1,0,0
Attalus II_461,Attalus II,,Attalus I,Pergamum,828,828,1,Pergamum,828,Rome,0,Lydia,0, Pamphylia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,king of Pergamum,603,general,412,ruler,607,,,,,,,,,,,17,-2,0.3,4,4,4,,,,,,,0,0,0,1,0,0
Attalus III_462,Attalus III,,Eumenes II ,Pergamum,828,828,1,Pergamum,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,king of Pergamum ,603,ruler,607,,,,,,,,,,,,,17,-2,0.2,4,4,,,,,,,,0,0,0,1,0,0
Atticus_463,Atticus,,,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,philosopher,102,,,,,,,,,,,,,,,30,2,NA,,,,,,,,,,0,0,0,0,0,0
Attila_464,Attila,,,NA,0,<Null>,3,Balkans,0,Gaul,0,Catalaun,0,Italy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King of the Huns,603,ruler,607,General,412,,,,,,,,,,,40,5,NA,4,4,4,,,,,,,0,0,0,1,0,0
Attius Labeo_465,Attius Labeo,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,translator,112,,,,,,,,,,,,,,,NA,,0.1,2,,,,,,,,,0,1,0,0,0,0
Attius Varus_466,Attius Varus,Publius,NA,NA,0,<Null>,3,Africa,0,Utica,0,Spain,0,Picenum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor,420,governor,406,General,412,,,,,,,,,,,20,,0.2,4,4,4,,,,,,,0,0,0,1,0,0
Audax_467,Audax,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,compiler of other works,107,grammarian,114,,,,,,,,,,,,,NA,,0.1,2,1,,,,,,,,1,1,0,0,0,0
Aufidius_468,Aufidius,Ganaeus,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor,420,writer,107,historian,108,,,,,,,,,,,18,,0.1,4,2,1,,,,,,,1,1,0,1,0,0
Aufidius Bassus_469,Aufidius Bassus,,NA,NA,0,<Null>,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,military historian,108,writer,107,,,,,,,,,,,,,19,,0.2,1,2,,,,,,,,1,1,0,0,0,0
Aufidius Modestus_470,Aufidius Modestus,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scholar  ,111,,,,,,,,,,,,,,,26,1,0.1,1,,,,,,,,,1,0,0,0,0,0
Aufidius Victorinus_471,Aufidius Victorinus,Gaius,NA,Umbria,0,2335,3,Umbria,0,Upper Germany,0,Spain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,senator ,402,suffect consul,407,prefect,408,,,,,,,,,,,29,,0.2,4,4,4,,,,,,,0,0,0,1,0,0
St. Augustine_472,St. Augustine,,Patricius,Thagaste,0,2313,3,Thagaste,0,Rome,0, Milan,0,Madauros,0,Carthage,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,philosopher,102,theologian,703,bishop,701,Christian priest,702,writer,607,,,,,,,39,,0.8,,1,6,6,4,,,,,1,0,0,1,0,1
Augustus_473,Augustus,,C. Octavius,Rome,0,2271,1,Rome,0,Hispania,0,multiple provinces,0,Velitrae,0,Apollonia,0,Bononia,, Egypt,0, Alexandria,0,,,,,,,,,,,,,,,,,,,,,,,Emperor of Rome,601,senator,402,pontifex,403,consul,404,general,412,Patrician,405,aristocrat,604,,,22,,4.8,4,4,4,2,4,4,4,,,0,1,0,1,0,0
Aurelia_474,Aurelia,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal family,602,Aristocrat,604,,,,,,,,,,,,,20,,0.1,4,4,,,,,,,,0,0,0,1,0,0
Aurelian_475,Aurelian,,NA,Danubian region,0,#N/A,2,Rome,0,Egypt,0, Asia Minor,0, Bithynia,0,Persia,0,Pannonia,0,Gaul,0,,,,,,,,,,,,,,,,,,,,,,,,,Emperor  ,601,General,412,Commander,417,,,,,,,,,,,33,,1,4,4,4,,,,,,,0,0,0,1,0,0
Aurelius_476,Aurelius,Marcus,grandfather M. Annius Verus,Ucubi,0,2334,2,Rome,0,Danubian region,0,Italy,0, Sirmium,0,,, Asia,0, Syria,0, Athens,361,,,,,,,,,,,,,,,,,,,,,,,Emperor of Rome,601,philosopher,102,writer,107,,,,,,,,,,,29,,3.1,4,,2,,,,,,,0,1,0,1,0,0
Aurelius Achilleus_477,Aurelius Achilleus,,NA,Egypt,0,2123,2,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspirator,504,,,,,,,,,,,,,,,34,,0.1,2,,,,,,,,,0,1,0,0,0,0
Aurelius Antonius (1)_478,Aurelius Antonius (1),Marcus,L. Septimus Severus,NA,0,<Null>,3,Rome,0,Scotland,0, Britain,0,Germany,0,Pannonia,0,Masia,, Syria,0, Alexandria,0,,,,,,,,,,,,,,,,,,,,,,,Emperor,601,General,412,,,,,,,,,,,,,31,,0.5,4,4,,,,,,,,0,0,0,1,0,0
Aurelius Antonius (2)_479,Aurelius Antonius (2),Marcus ,Sex. Varius Marcellus,NA,0,<Null>,3,Rome,0,Emesa,,Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emperor,601, Syrian Priest,0,,,,,,,,,,,,,31,,0.5,4,,,,,,,,,0,0,0,1,0,0
Aruelius Cotta_480,Aruelius Cotta,Marcus,NA,NA,0,<Null>,3,Bithynia,0,Heraclea,20,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,,,,,,,,,,,,,,,20,,0.2,4,,,,,,,,,0,0,0,1,0,0
Aurelius Cleander_481,Aurelius Cleander,Marcus,NA,Phyrgia,0,#N/A,1,Phyrgia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman,503,chamberlain,422,prefect,408,,,,,,,,,,,30,,0.2,3,4,4,,,,,,,0,0,1,1,0,0
Aurelius Cotta_482,Aurelius Cotta,Gaius,NA,NA,0,<Null>,3,NA,0,Cisalpine Gaul,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orator,411,Aristocrat,604,,,,,,,,,,,,,20,,0.2,2,4,,,,,,,,0,1,0,1,0,0
Aurelius Cotta_483,Aurelius Cotta,Lucius,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor,420,consul,407,censor,404,,,,,,,,,,,20,,0.2,4,4,2,,,,,,,0,1,0,1,0,0
Aurelius Opillus_484,Aurelius Opillus,,NA,NA,0,<Null>,3,NA,0,Smyrna,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman,503,teacher,110,grammarian,114,writer,107,,,,,,,,,19,,0.2,3,2,1,2,,,,,,1,1,1,0,0,0
Aurelius Severus Alexander_485,Aurelius Severus Alexander,Marcus,Gessius Marcianus,Syria,0,2304,2,Syria,0,Rome,0,Parthia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emperor of Rome,601,,,,,,,,,,,,,,,32,,0.5,4,,,,,,,,,0,0,0,1,0,0
Aurelius Victor_486,Aurelius Victor,Sextus,NA,Africa,0,#N/A,3,Africa,0,Pannonia Secunda,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,governor,406,historian,108,writer,107,,,,,,,,,,,37,,0.2,4,1,2,,,,,,,1,1,0,1,0,0
Aureolus_487,Aureolus,,NA,NA,0,<Null>,3,Milan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commander,417,Usurper,504,,,,,,,,,,,,,33,,NA,4,2,,,,,,,,0,1,0,1,0,0
Ausonius_488,Ausonius,Decimus Magnus,NA,Burdigala,0,#N/A,2,Burdigala,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,422,teacher,110,writer,107,praetor,420,consul,407,poet,113,,,,,38,,0.7,4,2,2,4,4,2,,,,0,1,0,1,0,0
Autocrates_489,Autocrates,,NA,Athens,361,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comic poet,208,,,,,,,,,,,,,,,NA,,0.1,2,,,,,,,,,0,1,0,0,0,0
Autolycus (2)_490,Autolycus (2),,NA,Pitane,830,830,1,Pitane,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,astronomer,303,writer,107,,,,,,,,,,,,,,-4,0.3,1,2,,,,,,,,1,1,0,0,0,0
Autronius Paetus_491,Autronius Paetus,Publius,NA,NA,0,<Null>,1,Rome,0,Greece,0,Epirus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quaestor,418,legate,413,consul,407,,,,,,,,,,,20,,0.1,4,4,4,,,,,,,0,0,0,1,0,0
Avianus (Avienus)_492,Avianus (Avienus),,NA,Rome,0,2271,1,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,,,,,,,,,,,,,,,39,,0.3,2,,,,,,,,,0,1,0,0,0,0
Avidius Cassius_493,Avidius Cassius,Gaius,C. Avidius Heliodorus,Egypt,0,2123,3,Egypt,0,Ctesiphon,0,Seleuceia,0, Syria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legate,413,governor,406,senator,402,usurper,504,,,,,,,,,29,,0.3,4,4,4,2,,,,,,0,1,0,1,0,0
Avidius Nigrinus_494,Avidius Nigrinus,Gaius,NA,NA,0,<Null>,3,Achaia,229,Dacia,0,Faventia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suffect consul,407, imperial legate,413,,,,,,,,,,,,,28,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Avidius Quietus_495,Avidius Quietus,Titus,NA,Faventia,0,2132,3,Faventia,0,Britain,0,Achaia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legate,413,proconsul,407,governor,406,Senator,402,,,,,,,,,26,,0.1,4,4,4,4,,,,,,0,0,0,1,0,0
Avienus_496,Avienus,,NA,Volsinii,0,2344,3,Africa,0,Achaia,229,Etruria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,proconsul,410,,,,,,,,,,,,,36,,0.4,2,4,,,,,,,,0,1,0,1,0,0
Avillius Flaccus_497,Avillius Flaccus,Aulus,NA,NA,0,<Null>,3,Egypt,0,Rome,0,Andros,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prefect,408,,,,,,,,,,,,,,,24,,0.2,4,,,,,,,,,0,0,0,1,0,0
Avitus_498,Avitus,Eparchius,NA,NA,0,<Null>,3,Rome,0,Italy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emperor,601,,,,,,,,,,,,,,,41,,0.2,4,,,,,,,,,0,0,0,1,0,0
Axionicus_499,Axionicus,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comic poet,118,,,,,,,,,,,,,,,NA,,0.1,1,,,,,,,,,1,0,0,0,0,0
Babrius_500,Babrius,Valerius,NA,Asia Minor,0,#N/A,2,Syria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer of fables,107,,,,,,,,,,,,,,,NA,2,0.3,2,,,,,,,,,0,1,0,0,0,0
Baccheius Geron_501,Baccheius Geron,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer about music,107,,,,,,,,,,,,,,,,3,0.1,2,,,,,,,,,0,1,0,0,0,0
Bacchius_502,Bacchius,,NA,Tanagra,220,220,1,Tanagra,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,307,writer,107,,,,,,,,,,,,,14,,0.3,1,2,,,,,,,,1,1,0,0,0,0
Bacchylides_503,Bacchylides,,Midon,Ceos,0,#N/A,1,Ceos,0,Syracuse,0,Aegina,0,Phlius,0,Metapontum,0,Thessaly,0,,,,,,,,,,,,,,,,,,,,,,,,,,,lyric poet,101,,,,,,,,,,,,,,,4,,1,2,,,,,,,,,0,1,0,0,0,0
Bacis_504,Bacis,,NA,Boeotia,0,#N/A,1,Boeotia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chresmologue,311,,,,,,,,,,,,,,,NA,-5,0.3,2,,,,,,,,,0,1,0,0,0,0
Baebius Tamphilus_505,Baebius Tamphilus,Gnaeus,NA,NA,0,<Null>,3,Italy,0,Rome,0,Liguria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor,420,general,412,,,,,,,,,,,,,15,,0.1,4,4,,,,,,,,0,0,0,1,0,0
Balbus_506,Balbus,,NA,NA,0,<Null>,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,military surveyor,305,writer,107,,,,,,,,,,,,,NA,1,0.1,1,2,,,,,,,,1,1,0,0,0,0
Ballista_507,Ballista,,NA,NA,0,<Null>,3,Asia Minor,0,Emesa,0,Syria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prefect,408,general,412,,,,,,,,,,,,,33,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Babatha_508,Babatha,,NA,Arabia,0,#N/A,1,Arabia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finder of texts,0,,,,,,,,,,,,,,,28,,0.3,,,,,,,,,,0,0,0,0,0,0
Bardylis I_509,Bardylis I,,NA,NA,0,<Null>,3,Dardania,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King,603,,,,,,,,,,,,,,,7,,0.1,4,,,,,,,,,0,0,0,1,0,0
Bar Kokhba_510,Bar Kokhba,,NA,Judaea,,,1,Judaea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Revolutionary,504,,,,,,,,,,,,,,,28,,NA,2,,,,,,,,,0,1,0,0,0,0
Basil of Caesarea_511,Basil of Caesarea,,NA,NA,0,<Null>,1,Cappadocia,0,Athens,361,Caesarea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian priest,702,writer,107,theologian,703,Bishop,701,,,,,,,,,37,,0.5,6,2,1,6,,,,,,1,1,0,0,0,1
Bassaeus Rufus_512,Bassaeus Rufus,Marcus,NA,Italy,0,2164,1,Italy,0,Egypt,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prefect,408,procurator,424,Commander,417,,,,,,,,,,,29,,0.1,4,4,4,,,,,,,0,0,0,1,0,0
Calpurnius Piso_513,Calpurnius Piso,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elegaic poet,113,consul,407,,,,,,,,,,,,,27,,0.1,2,4,,,,,,,,0,1,0,1,0,0
Calpurnius Piso (2)_514,Calpurnius Piso (2),Lucius,L. Calpurnius Piso Caesonius,NA,0,<Null>,3,Pamphylia,0,Thrace,0,Asia,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consular legate,413,commander,417,proconsul,410,praefectus urbi,408,,,,,,,,,23,,0.4,4,4,4,4,,,,,,0,0,0,1,0,0
Calpurnius Piso (3)_515,Calpurnius Piso (3),Lucius,L. Calpurnius Piso (1),NA,0,<Null>,3,Rome,0,Africa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,proconsul,406,reported conspirator,504,,,,,,,,,,,25,,0.2,4,4,2,,,,,,,0,1,0,1,0,0
Calpurnius Piso Caesoninus_516,Calpurnius Piso Caesoninus,Lucius,NA,NA,0,<Null>,3,Greece,0,Macedonia,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,censor,404,consul,407,governor,406,,,,,,,,,,,20,,0.3,2,4,4,,,,,,,0,1,0,1,0,0
Calpurnius Piso Frugi_517,Calpurnius Piso Frugi,Lucius,NA,NA,0,<Null>,3,Rome,0,Morgantina,0,Henna,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tribune,425,praetor,420,consul,407,censor,404,writer,107,historian,108,,,,,17,,0.2,4,4,4,2,2,1,,,,1,1,0,1,0,0
Calpurnius Piso Frugi Licinianus_518,Calpurnius Piso Frugi Licinianus,Lucius,M. Crassus Frugi; Galba (adopted),NA,0,<Null>,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,royal family ,602,conspirator,504,,,,,,,,,,,,,25,,0.3,4,2,,,,,,,,0,1,0,1,0,0
Calpurnius Siculus_519,Calpurnius Siculus,,NA,Sicily,0,2287,2,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,writer,107,,,,,,,,,,,,,25,,0.7,2,2,,,,,,,,0,1,0,0,0,0
Calvisius Sabinus_520,Calvisius Sabinus,Gaius,NA,NA,0,<Null>,3,Greece,0,Africa,0,Rome,0,Spain,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commander,417,governor,406,praetor,420,consul,407,admiral,419,governor,406,septemvir epulo,707,member of curio maximus,,21,,0.2,4,4,4,4,4,4,,,,0,0,0,1,0,0
Cambyses_521,Cambyses,,Cyrus (one),NA,0,<Null>,3,Persia,0,Egypt,0,Syria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,king,603,,,,,,,,,,,,,,,2,,0.2,4,,,,,,,,,0,0,0,1,0,0
Canidius Crassus_522,Canidius Crassus,Publius,NA,NA,0,<Null>,3,Rome,0,Gaul,0,Perusia,0,Albania,0,Actium,0,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,commander,417,suffect consul,407,,,,,,,,,,,,,21,,0.2,4,4,,,,,,,,0,0,0,1,0,0
Caninius Rebilus_523,Caninius Rebilus,Gaius,NA,NA,0,<Null>,3,Gaul,0,Thapsus,0,Munda,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legate to caesar,413,ambassador,426,status of proconsul,410,suffect consul,407,,,,,,,,,21,,0.2,4,4,4,4,,,,,,0,0,0,1,0,0
Caninius Rufus_524,Caninius Rufus,,NA,NA,0,<Null>,3,Comum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wealthy landowner,0,,,,,,,,,,,,,,,27,,0.1,,,,,,,,,,0,0,0,0,0,0
Canius Rufus_525,Canius Rufus,,NA,Gades,0,,1,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,,,,,,,,,,,,,,,,1,,2,,,,,,,,,0,1,0,0,0,0
Cantharus_526,Cantharus,,NA,Athens,361,#N/A,2,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comic Poet,118,,,,,,,,,,,,,,,6,,0.1,1,,,,,,,,,1,0,0,0,0,0
Canuleius (RE 2)_527,Canuleius (RE 2),Gaius,NA,NA,0,<Null>,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tribune,425,,,,,,,,,,,,,,,5,,0.2,4,,,,,,,,,0,0,0,1,0,0
Caratacus_528,Caratacus,,NA,Britain,0,#N/A,1,Britain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commander,417,,,,,,,,,,,,,,,24,,0.2,4,,,,,,,,,0,0,0,1,0,0
Carausius_529,Carausius,Marcus Aurelius Mausaeus,NA,Gaul,0,2141,1,English Channel,0,Britain,0,Boulogne,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helmsman,423,commander,417,rebel,504,emperor,601,,,,,,,,,34,,0.2,4,4,2,4,,,,,,0,1,0,1,0,0
Carcinus (1)_530,Carcinus (1),,Xenotimus,Thoricus,361,361,1,Thoricus,361,Athens,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tragic poet,105,trierarch,419,general,412,dancer,204,,,,,,,,,5,,0.1,1,4,4,2,,,,,,1,1,0,1,0,0
Carcinus (2)_531,Carcinus (2),,Xenocles,Attica,361,#N/A,1,Athens,0,Syracuse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tragic poet,105,writer,107,,,,,,,,,,,,,8,,0.2,1,2,,,,,,,,1,1,0,0,0,0
Carcinus (3)_532,Carcinus (3),,NA,Naupactus,165,165,2,Naupactus,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,107,genealogical epic,121,,,,,,,,,,,,,,-5,0.1,2,2,,,,,,,,0,1,0,0,0,0
Carinus_533,Carinus,Marcus Aurelius Mausaeus,M. Aurelius Carus,NA,0,<Null>,3,Rome,0,Verona,0,Moesia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caesar,601,augustus,601,commander,417,,,,,,,,,,,34,,0.2,4,4,4,,,,,,,0,0,0,1,0,0
Carneades_534,Carneades,,NA,Cyrene,0,#N/A,1,Babylon,0,Athens,361,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,founder of new academy,110,sceptic philosopher,102,ambassador,426,writer,107,,,,,,,,,17,,0.9,2,,4,2,,,,,,0,1,0,1,0,0
Carneiscus_535,Carneiscus,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,epicurian philosopher,102,writer,107,,,,,,,,,,,,,,-3,0.1,,2,,,,,,,,0,1,0,0,0,0
Carrinas (RE 1)_536,Carrinas (RE 1),Gaius,NA,NA,0,<Null>,3,Praeneste,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praetor  ,420,commander,417,,,,,,,,,,,,,19,,0.1,4,4,,,,,,,,0,0,0,1,0,0
Cartimandua_537,Cartimandua,,NA,Brigantia,0,#N/A,1,Brigantia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,queen,603,,,,,,,,,,,,,,,25,,0.3,4,,,,,,,,,0,0,0,1,0,0
Carus_538,Carus,Marcus Aurelius ,NA,Narbo,0,#N/A,1,Raetia,0,Persia,0,Ctesiphon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emperor,601,prefect,408,rebel,504,commander,417,,,,,,,,,34,,0.2,4,4,2,4,,,,,,0,1,0,1,0,0
Carvilius_539,Carvilius,,NA,NA,0,<Null>,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freedman,503,teacher,110,,,,,,,,,,,,,13,,0.2,3,2,,,,,,,,0,1,1,0,0,0
Carvilius Maximus (RE 9)_540,Carvilius Maximus (RE 9),Spurius,NA,NA,0,<Null>,3,Rome,0,samnium,0,tarentum,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consul,407,commander,417,consul,407,censor,404,,,,,,,,,11,,0.1,4,4,4,2,,,,,,0,1,0,1,0,0
Cassander_541,Cassander,,Antipater (one),NA,0,<Null>,3,Macedonia,0,Babylon,0,Triparadeisus,0,Macedon,0,Thebes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chiliarch,417,cavalry man,0,diadochos,504,king,603,,,,,,,,,10,,0.4,4,,2,4,,,,,,0,1,0,1,0,0
Cassian_542,Cassian,,NA,Dacia,0,#N/A,1,Dacia,0,Syria,0,Palestine,0,Egypt,0,Constantinople,0,Marseilles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,founder of monastery,702,Christian writer,107,theologian,703,,,,,,,,,,,39,,0.6,6,2,1,,,,,,,1,1,0,0,0,1
Cassiodorus (Magnus Aurelius Cassiodorus Senator)_543,Cassiodorus (Magnus Aurelius Cassiodorus Senator),,NA,Bruttium,0,#N/A,1,Bruttium,0,Italy,0,Contantinople,0,Scylacium,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quaestor sacri palatii,422,magister officiorum,422,prefect of italy,408,writer,107,translator,112,historian,108,,,,,44,,0.9,4,4,4,2,2,1,,,,1,1,0,1,0,0
